PERMNO,date,DIVAMT,PRC,VOL,RET,SHROUT
52695,1999-10-01,,47.68750,451900,-0.007802,93356
52695,1999-10-04,,47.25000,199500,-0.009174,93356
52695,1999-10-05,,46.56250,479300,-0.014550,93356
52695,1999-10-06,,46.62500,520700,0.001342,93356
52695,1999-10-07,,45.75000,534900,-0.018767,93356
52695,1999-10-08,,45.81250,299200,0.001366,93356
52695,1999-10-11,,44.75000,409700,-0.023192,93356
52695,1999-10-12,,43.62500,461200,-0.025140,93356
52695,1999-10-13,,44.62500,1069299,0.022923,93356
52695,1999-10-14,,44.56250,535400,-0.001401,93356
52695,1999-10-15,,44.12500,328500,-0.009818,93356
52695,1999-10-18,,44.00000,196400,-0.002833,93356
52695,1999-10-19,,43.00000,233300,-0.022727,93356
52695,1999-10-20,,43.31250,252900,0.007267,93356
52695,1999-10-21,,41.43750,1330599,-0.043290,93356
52695,1999-10-22,,43.62500,502900,0.052790,93356
52695,1999-10-25,,43.06250,485900,-0.012894,93356
52695,1999-10-26,,42.18750,257600,-0.020319,93356
52695,1999-10-27,,42.06250,196600,-0.002963,93356
52695,1999-10-28,,42.00000,337500,-0.001486,93356
52695,1999-10-29,,42.37500,541700,0.008929,93356
52695,1999-11-01,,42.62500,399000,0.005900,93356
52695,1999-11-02,,41.87500,150700,-0.017595,93356
52695,1999-11-03,,41.37500,208500,-0.011940,93356
52695,1999-11-04,0.16000,41.06250,327100,-0.003686,93356
52695,1999-11-05,,41.68750,310900,0.015221,93356
52695,1999-11-08,,41.81250,306900,0.002999,93356
52695,1999-11-09,,41.93750,274400,0.002990,93356
52695,1999-11-10,,41.68750,209600,-0.005961,93356
52695,1999-11-11,,46.37500,1424599,0.112444,93356
52695,1999-11-12,,45.06250,604800,-0.028302,93356
52695,1999-11-15,,45.31250,407400,0.005548,93356
52695,1999-11-16,,46.93750,419400,0.035862,93356
52695,1999-11-17,,45.43750,499700,-0.031957,93356
52695,1999-11-18,,45.75000,303400,0.006878,93356
52695,1999-11-19,,45.00000,197000,-0.016393,93356
52695,1999-11-22,,44.37500,266700,-0.013889,93356
52695,1999-11-23,,43.81250,337800,-0.012676,93356
52695,1999-11-24,,45.81250,437600,0.045649,93356
52695,1999-11-26,,46.31250,166500,0.010914,93356
52695,1999-11-29,,47.87500,853800,0.033738,93356
52695,1999-11-30,,47.12500,336700,-0.015666,93383
52695,1999-12-01,,47.43750,379500,0.006631,93383
52695,1999-12-02,,47.25000,209900,-0.003953,93383
52695,1999-12-03,,47.75000,420000,0.010582,93383
52695,1999-12-06,,48.37500,432800,0.013089,93383
52695,1999-12-07,,48.93750,425600,0.011628,93383
52695,1999-12-08,,49.50000,586400,0.011494,93383
52695,1999-12-09,,47.50000,302200,-0.040404,93383
52695,1999-12-10,,46.62500,420700,-0.018421,93383
52695,1999-12-13,,49.87500,486200,0.069705,93383
52695,1999-12-14,,48.50000,556600,-0.027569,93383
52695,1999-12-15,,47.81250,552200,-0.014175,93383
52695,1999-12-16,,46.18750,846200,-0.033987,93383
52695,1999-12-17,,46.25000,582900,0.001353,93383
52695,1999-12-20,,46.62500,368300,0.008108,93383
52695,1999-12-21,,46.75000,211300,0.002681,93383
52695,1999-12-22,,45.93750,272500,-0.017380,93383
52695,1999-12-23,,47.56250,230400,0.035374,93383
52695,1999-12-27,,47.25000,267400,-0.006570,93383
52695,1999-12-28,,48.50000,438600,0.026455,93383
52695,1999-12-29,,48.00000,287300,-0.010309,93383
52695,1999-12-30,,48.00000,146800,0.000000,93383
52695,1999-12-31,,47.81250,129000,-0.003906,93383
52695,2000-01-03,,45.93750,334100,-0.039216,93383
52695,2000-01-04,,44.62500,216500,-0.028571,93383
52695,2000-01-05,,45.25000,275900,0.014006,93383
52695,2000-01-06,,45.06250,206300,-0.004144,93383
52695,2000-01-07,,44.37500,1686299,-0.015257,93383
52695,2000-01-10,,46.31250,562400,0.043662,93383
52695,2000-01-11,,48.50000,942300,0.047233,93383
52695,2000-01-12,,50.12500,1412799,0.033505,93383
52695,2000-01-13,,52.00000,892200,0.037406,93383
52695,2000-01-14,,55.62500,1107899,0.069712,93383
52695,2000-01-18,,54.62500,582300,-0.017978,93383
52695,2000-01-19,,54.87500,305500,0.004577,93383
52695,2000-01-20,,54.62500,534900,-0.004556,93383
52695,2000-01-21,,54.06250,537000,-0.010297,93383
52695,2000-01-24,,54.18750,890100,0.002312,93383
52695,2000-01-25,,51.43750,796300,-0.050750,93383
52695,2000-01-26,,50.37500,617500,-0.020656,93383
52695,2000-01-27,,50.25000,426300,-0.002481,93383
52695,2000-01-28,,48.12500,374800,-0.042289,93383
52695,2000-01-31,,47.93750,589100,-0.003896,93383
52695,2000-02-01,,46.93750,541300,-0.020860,93383
52695,2000-02-02,,47.43750,479100,0.010652,93383
52695,2000-02-03,0.16000,47.50000,695900,0.004690,93383
52695,2000-02-04,,48.00000,301400,0.010526,93383
52695,2000-02-07,,48.00000,204400,0.000000,93383
52695,2000-02-08,,48.00000,318100,0.000000,93383
52695,2000-02-09,,48.75000,664300,0.015625,93383
52695,2000-02-10,,50.12500,683400,0.028205,93383
52695,2000-02-11,,51.56250,628700,0.028678,93383
52695,2000-02-14,,52.81250,718000,0.024242,93383
52695,2000-02-15,,51.00000,433700,-0.034320,93383
52695,2000-02-16,,50.56250,490900,-0.008578,93383
52695,2000-02-17,,49.93750,371500,-0.012361,93383
52695,2000-02-18,,47.62500,260000,-0.046308,93383
52695,2000-02-22,,46.75000,345300,-0.018373,93383
52695,2000-02-23,,47.12500,217500,0.008021,93383
52695,2000-02-24,,45.75000,340800,-0.029178,93383
52695,2000-02-25,,43.31250,646100,-0.053279,93383
52695,2000-02-28,,43.50000,510800,0.004329,93383
52695,2000-02-29,,42.81250,453700,-0.015805,93383
52695,2000-03-01,,42.00000,422500,-0.018978,93383
52695,2000-03-02,,39.68750,376000,-0.055060,93383
52695,2000-03-03,,40.56250,429900,0.022047,93383
52695,2000-03-06,,40.43750,479300,-0.003082,93383
52695,2000-03-07,,38.87500,415300,-0.038640,93383
52695,2000-03-08,,37.75000,707200,-0.028939,93383
52695,2000-03-09,,40.43750,656800,0.071192,93383
52695,2000-03-10,,39.62500,460900,-0.020093,93383
52695,2000-03-13,,38.81250,249600,-0.020505,93383
52695,2000-03-14,,45.50000,1053399,0.172303,93383
52695,2000-03-15,,46.93750,1258500,0.031593,93383
52695,2000-03-16,,51.00000,1091099,0.086551,93383
52695,2000-03-17,,50.43750,921900,-0.011029,93383
52695,2000-03-20,,50.25000,618600,-0.003717,93383
52695,2000-03-21,,51.87500,486100,0.032338,93383
52695,2000-03-22,,52.87500,437500,0.019277,93383
52695,2000-03-23,,55.00000,725500,0.040189,93383
52695,2000-03-24,,55.37500,856600,0.006818,93383
52695,2000-03-27,,55.00000,612800,-0.006772,93383
52695,2000-03-28,,56.00000,631900,0.018182,93383
52695,2000-03-29,,56.00000,401700,0.000000,93383
52695,2000-03-30,,54.50000,737000,-0.026786,93383
52695,2000-03-31,,54.25000,1087600,-0.004587,93524
52695,2000-04-03,,55.37500,685100,0.020737,93524
52695,2000-04-04,,53.75000,698600,-0.029345,93524
52695,2000-04-05,,50.75000,945000,-0.055814,93524
52695,2000-04-06,,51.56250,929900,0.016010,93524
52695,2000-04-07,,49.43750,1038600,-0.041212,93524
52695,2000-04-10,,48.68750,920900,-0.015171,93524
52695,2000-04-11,,49.93750,747000,0.025674,93524
52695,2000-04-12,,50.56250,849800,0.012516,93524
52695,2000-04-13,,50.12500,519100,-0.008653,93524
52695,2000-04-14,,45.25000,1245899,-0.097257,93524
52695,2000-04-17,,46.37500,322700,0.024862,93524
52695,2000-04-18,,45.62500,880800,-0.016173,93524
52695,2000-04-19,,44.12500,1105500,-0.032877,93524
52695,2000-04-20,,43.75000,604600,-0.008499,93524
52695,2000-04-24,,42.43750,381100,-0.030000,93524
52695,2000-04-25,,43.50000,318700,0.025037,93524
52695,2000-04-26,,43.18750,363100,-0.007184,93524
52695,2000-04-27,,43.12500,403000,-0.001447,93524
52695,2000-04-28,,43.37500,359300,0.005797,93524
52695,2000-05-01,,45.31250,345000,0.044669,93524
52695,2000-05-02,,44.56250,386700,-0.016552,93524
52695,2000-05-03,,44.56250,542100,0.000000,93524
52695,2000-05-04,0.17000,44.37500,291100,-0.000393,93524
52695,2000-05-05,,45.43750,263100,0.023944,93524
52695,2000-05-08,,44.06250,188900,-0.030261,93524
52695,2000-05-09,,44.12500,205300,0.001418,93524
52695,2000-05-10,,43.62500,300400,-0.011331,93524
52695,2000-05-11,,43.56250,373500,-0.001433,93524
52695,2000-05-12,,42.31250,614900,-0.028694,93524
52695,2000-05-15,,44.68750,387200,0.056130,93524
52695,2000-05-16,,44.75000,254100,0.001399,93524
52695,2000-05-17,,44.81250,308600,0.001397,93524
52695,2000-05-18,,44.87500,292100,0.001395,93524
52695,2000-05-19,,44.75000,585400,-0.002786,93524
52695,2000-05-22,,43.12500,320900,-0.036313,93524
52695,2000-05-23,,42.68750,137100,-0.010145,93524
52695,2000-05-24,,41.50000,259000,-0.027818,93524
52695,2000-05-25,,42.18750,389600,0.016566,93524
52695,2000-05-26,,40.87500,193200,-0.031111,93524
52695,2000-05-30,,41.37500,350900,0.012232,93524
52695,2000-05-31,,39.93750,316200,-0.034743,93944
52695,2000-06-01,,40.12500,467500,0.004695,93944
52695,2000-06-02,,41.37500,479200,0.031153,93944
52695,2000-06-05,,39.87500,402400,-0.036254,93944
52695,2000-06-06,,39.75000,375400,-0.003135,93944
52695,2000-06-07,,38.75000,426100,-0.025157,93944
52695,2000-06-08,,38.75000,172600,0.000000,93944
52695,2000-06-09,,38.18750,299500,-0.014516,93944
52695,2000-06-12,,35.56250,754700,-0.068740,93944
52695,2000-06-13,,34.75000,1984199,-0.022847,93944
52695,2000-06-14,,35.68750,1584299,0.026978,93944
52695,2000-06-15,,33.50000,738500,-0.061296,93944
52695,2000-06-16,,32.00000,642700,-0.044776,93944
52695,2000-06-19,,30.50000,746200,-0.046875,93944
52695,2000-06-20,,31.06250,709300,0.018443,93944
52695,2000-06-21,,30.06250,775900,-0.032193,93944
52695,2000-06-22,,31.68750,571600,0.054054,93944
52695,2000-06-23,,30.43750,365700,-0.039448,93944
52695,2000-06-26,,30.93750,617400,0.016427,93944
52695,2000-06-27,,30.87500,344600,-0.002020,93944
52695,2000-06-28,,30.56250,326400,-0.010121,93944
52695,2000-06-29,,30.75000,358400,0.006135,93944
52695,2000-06-30,,30.81250,774800,0.002033,93944
52695,2000-07-03,,32.06250,272200,0.040568,93944
52695,2000-07-05,,30.87500,524400,-0.037037,93944
52695,2000-07-06,,29.00000,631300,-0.060729,93944
52695,2000-07-07,,29.00000,721700,0.000000,93944
52695,2000-07-10,,30.37500,564400,0.047414,93944
52695,2000-07-11,,30.62500,540600,0.008230,93944
52695,2000-07-12,,29.93750,595500,-0.022449,93944
52695,2000-07-13,,30.87500,473600,0.031315,93944
52695,2000-07-14,,31.31250,411200,0.014170,93944
52695,2000-07-17,,32.18750,583200,0.027944,93944
52695,2000-07-18,,32.50000,1013600,0.009709,93944
52695,2000-07-19,,32.50000,917400,0.000000,93944
52695,2000-07-20,,33.18750,462500,0.021154,93944
52695,2000-07-21,,33.12500,336400,-0.001883,93944
52695,2000-07-24,,32.37500,534000,-0.022642,93944
52695,2000-07-25,,31.81250,471300,-0.017375,93944
52695,2000-07-26,,31.25000,431300,-0.017682,93944
52695,2000-07-27,,31.62500,331100,0.012000,93944
52695,2000-07-28,,31.12500,323900,-0.015810,93944
52695,2000-07-31,,31.75000,264900,0.020080,93944
52695,2000-08-01,,32.18750,196400,0.013780,93944
52695,2000-08-02,,31.93750,199800,-0.007767,93944
52695,2000-08-03,,31.62500,223700,-0.009785,93944
52695,2000-08-04,,32.50000,243200,0.027668,93944
52695,2000-08-07,,32.62500,189000,0.003846,93944
52695,2000-08-08,,33.00000,393600,0.011494,93944
52695,2000-08-09,,33.18750,376400,0.005682,93944
52695,2000-08-10,0.17000,33.06250,270200,0.001356,93944
52695,2000-08-11,,33.00000,221300,-0.001890,93944
52695,2000-08-14,,33.25000,195400,0.007576,93944
52695,2000-08-15,,32.00000,396300,-0.037594,93944
52695,2000-08-16,,32.12500,237900,0.003906,93944
52695,2000-08-17,,32.00000,543600,-0.003891,93944
52695,2000-08-18,,32.00000,298700,0.000000,93944
52695,2000-08-21,,31.18750,246200,-0.025391,93944
52695,2000-08-22,,31.00000,312300,-0.006012,93944
52695,2000-08-23,,30.50000,345800,-0.016129,93944
52695,2000-08-24,,31.18750,534400,0.022541,93944
52695,2000-08-25,,31.00000,219700,-0.006012,93944
52695,2000-08-28,,30.68750,207900,-0.010081,93944
52695,2000-08-29,,30.87500,260700,0.006110,93944
52695,2000-08-30,,30.75000,190000,-0.004049,93944
52695,2000-08-31,,28.87500,618800,-0.060976,93944
52695,2000-09-01,,29.31250,578800,0.015152,93944
52695,2000-09-05,,30.12500,287100,0.027719,93944
52695,2000-09-06,,30.37500,306200,0.008299,93944
52695,2000-09-07,,29.81250,319400,-0.018519,93944
52695,2000-09-08,,29.56250,310200,-0.008386,93944
52695,2000-09-11,,29.43750,755600,-0.004228,93944
52695,2000-09-12,,29.00000,552500,-0.014862,93944
52695,2000-09-13,,28.31250,332000,-0.023707,93944
52695,2000-09-14,,27.62500,315900,-0.024283,93944
52695,2000-09-15,,27.43750,596400,-0.006787,93944
52695,2000-09-18,,27.93750,609300,0.018223,93944
52695,2000-09-19,,27.50000,533900,-0.015660,93944
52695,2000-09-20,,26.56250,350000,-0.034091,93944
52695,2000-09-21,,26.56250,432300,0.000000,93944
52695,2000-09-22,,26.12500,240800,-0.016471,93944
52695,2000-09-25,,26.12500,262900,0.000000,93944
52695,2000-09-26,,25.50000,645400,-0.023923,93944
52695,2000-09-27,,26.12500,474300,0.024510,93944
52695,2000-09-28,,26.43750,1689899,0.011962,93944
52695,2000-09-29,,26.31250,427400,-0.004728,93944
52695,2000-10-02,,26.62500,1363299,0.011876,93944
52695,2000-10-03,,26.25000,557200,-0.014085,93944
52695,2000-10-04,,27.12500,725600,0.033333,93944
52695,2000-10-05,,26.87500,522800,-0.009217,93944
52695,2000-10-06,,26.62500,331100,-0.009302,93944
52695,2000-10-09,,26.93750,370300,0.011737,93944
52695,2000-10-10,,26.31250,541500,-0.023202,93944
52695,2000-10-11,,25.81250,268300,-0.019002,93944
52695,2000-10-12,,25.00000,635600,-0.031477,93944
52695,2000-10-13,,25.50000,489500,0.020000,93944
52695,2000-10-16,,26.56250,585900,0.041667,93944
52695,2000-10-17,,24.62500,764500,-0.072941,93944
52695,2000-10-18,,24.87500,289900,0.010152,93944
52695,2000-10-19,,26.06250,385700,0.047739,93944
52695,2000-10-20,,25.43750,402800,-0.023981,93944
52695,2000-10-23,,26.31250,460000,0.034398,93944
52695,2000-10-24,,26.37500,247900,0.002375,93944
52695,2000-10-25,,26.00000,226400,-0.014218,93944
52695,2000-10-26,,27.25000,367700,0.048077,93944
52695,2000-10-27,,30.00000,640500,0.100917,93944
52695,2000-10-30,,30.81250,473300,0.027083,93944
52695,2000-10-31,,31.93750,585700,0.036511,93944
52695,2000-11-01,,32.62500,366900,0.021526,93944
52695,2000-11-02,0.17000,33.12500,313700,0.020536,93944
52695,2000-11-03,,32.06250,309100,-0.032075,93944
52695,2000-11-06,,32.25000,284800,0.005848,93944
52695,2000-11-07,,32.00000,473600,-0.007752,93944
52695,2000-11-08,,33.62500,351800,0.050781,93944
52695,2000-11-09,,35.68750,751500,0.061338,93944
52695,2000-11-10,,33.87500,545800,-0.050788,93944
52695,2000-11-13,,34.93750,410700,0.031365,93944
52695,2000-11-14,,36.56250,571700,0.046512,93944
52695,2000-11-15,,35.68750,694900,-0.023932,93944
52695,2000-11-16,,35.43750,337300,-0.007005,93944
52695,2000-11-17,,36.56250,332300,0.031746,93944
52695,2000-11-20,,35.87500,415300,-0.018803,93944
52695,2000-11-21,,35.00000,413100,-0.024390,93944
52695,2000-11-22,,34.81250,235300,-0.005357,93944
52695,2000-11-24,,35.50000,144900,0.019749,93944
52695,2000-11-27,,36.37500,395800,0.024648,93944
52695,2000-11-28,,36.00000,348300,-0.010309,93944
52695,2000-11-29,,37.00000,259400,0.027778,93944
52695,2000-11-30,,36.56250,505900,-0.011824,93944
52695,2000-12-01,,37.37500,449000,0.022222,93944
52695,2000-12-04,,38.18750,344600,0.021739,93944
52695,2000-12-05,,39.50000,523100,0.034370,93944
52695,2000-12-06,,38.50000,322800,-0.025316,93944
52695,2000-12-07,,37.37500,250900,-0.029221,93944
52695,2000-12-08,,37.25000,516200,-0.003344,93944
52695,2000-12-11,,36.75000,517100,-0.013423,93944
52695,2000-12-12,,37.00000,445700,0.006803,93944
52695,2000-12-13,,36.56250,212600,-0.011824,93944
52695,2000-12-14,,35.25000,320000,-0.035897,93944
52695,2000-12-15,,33.93750,859700,-0.037234,93944
52695,2000-12-18,,32.93750,795000,-0.029466,93944
52695,2000-12-19,,33.62500,422300,0.020873,93944
52695,2000-12-20,,32.75000,290000,-0.026022,93944
52695,2000-12-21,,32.50000,384300,-0.007634,93944
52695,2000-12-22,,33.56250,409100,0.032692,93944
52695,2000-12-26,,33.43750,230600,-0.003724,93944
52695,2000-12-27,,36.06250,575100,0.078505,93944
52695,2000-12-28,,35.68750,221600,-0.010399,93944
52695,2000-12-29,,36.50000,387000,0.022767,93944
52695,2001-01-02,,36.06250,614000,-0.011986,93944
52695,2001-01-03,,37.56250,374700,0.041594,93944
52695,2001-01-04,,38.00000,367800,0.011647,93944
52695,2001-01-05,,37.62500,281900,-0.009868,93944
52695,2001-01-08,,36.62500,303800,-0.026578,93944
52695,2001-01-09,,36.06250,254900,-0.015358,93944
52695,2001-01-10,,37.31250,218300,0.034662,93944
52695,2001-01-11,,37.06250,167900,-0.006700,93944
52695,2001-01-12,,36.87500,321900,-0.005059,93944
52695,2001-01-16,,36.50000,371300,-0.010169,93944
52695,2001-01-17,,36.68750,301800,0.005137,93944
52695,2001-01-18,,36.06250,312400,-0.017036,93944
52695,2001-01-19,,36.06250,191100,0.000000,93944
52695,2001-01-22,,36.00000,152200,-0.001733,93944
52695,2001-01-23,,35.87500,206000,-0.003472,93944
52695,2001-01-24,,36.75000,249000,0.024390,93944
52695,2001-01-25,,36.81250,331400,0.001701,93944
52695,2001-01-26,,36.12500,271300,-0.018676,93944
52695,2001-01-29,,36.00000,281400,-0.003460,93944
52695,2001-01-30,,37.00000,608900,0.027778,93944
52695,2001-01-31,,39.38000,1086200,0.064324,93944
52695,2001-02-01,,37.46000,699900,-0.048756,93944
52695,2001-02-02,,37.26000,261800,-0.005339,93944
52695,2001-02-05,,37.35000,342900,0.002415,93944
52695,2001-02-06,,36.39000,404000,-0.025703,93944
52695,2001-02-07,,36.85000,207200,0.012641,93944
52695,2001-02-08,0.17000,36.40000,495300,-0.007598,93944
52695,2001-02-09,,35.96000,153000,-0.012088,93944
52695,2001-02-12,,35.85000,155600,-0.003059,93944
52695,2001-02-13,,36.14000,175400,0.008089,93944
52695,2001-02-14,,35.69000,247600,-0.012452,93944
52695,2001-02-15,,36.28000,272600,0.016531,93944
52695,2001-02-16,,35.18000,377300,-0.030320,93944
52695,2001-02-20,,35.17000,248800,-0.000284,93944
52695,2001-02-21,,34.19000,201400,-0.027865,93944
52695,2001-02-22,,34.10000,237800,-0.002632,93944
52695,2001-02-23,,33.44000,244400,-0.019355,93944
52695,2001-02-26,,35.02000,281600,0.047249,93944
52695,2001-02-27,,35.07000,291800,0.001428,93944
52695,2001-02-28,,35.01000,368400,-0.001711,93944
52695,2001-03-01,,35.01000,468600,0.000000,93944
52695,2001-03-02,,35.94000,556200,0.026564,93944
52695,2001-03-05,,36.82000,732500,0.024485,93944
52695,2001-03-06,,36.66000,230600,-0.004345,93944
52695,2001-03-07,,37.06000,279200,0.010911,93944
52695,2001-03-08,,37.13000,183000,0.001889,93944
52695,2001-03-09,,36.73000,168700,-0.010773,93944
52695,2001-03-12,,35.28000,283400,-0.039477,93944
52695,2001-03-13,,34.23000,423700,-0.029762,93944
52695,2001-03-14,,33.49000,250700,-0.021618,93944
52695,2001-03-15,,33.67000,274600,0.005375,93944
52695,2001-03-16,,31.99000,728200,-0.049896,93944
52695,2001-03-19,,31.09000,813700,-0.028134,93944
52695,2001-03-20,,31.14000,400600,0.001608,93944
52695,2001-03-21,,30.28000,426300,-0.027617,93944
52695,2001-03-22,,30.23000,817600,-0.001651,93944
52695,2001-03-23,,30.96000,564900,0.024148,93944
52695,2001-03-26,,32.37000,559300,0.045543,93944
52695,2001-03-27,,32.95000,436500,0.017918,93944
52695,2001-03-28,,33.02000,449900,0.002124,93944
52695,2001-03-29,,33.76000,487600,0.022411,93944
52695,2001-03-30,,33.85000,684000,0.002666,93923
52695,2001-04-02,,33.04000,295100,-0.023929,93923
52695,2001-04-03,,32.20000,258200,-0.025424,93923
52695,2001-04-04,,32.90000,308100,0.021739,93923
52695,2001-04-05,,34.17000,213200,0.038602,93923
52695,2001-04-06,,33.65000,454300,-0.015218,93923
52695,2001-04-09,,33.98000,264200,0.009807,93923
52695,2001-04-10,,34.49000,322600,0.015009,93923
52695,2001-04-11,,34.02000,285100,-0.013627,93923
52695,2001-04-12,,33.42000,340000,-0.017637,93923
52695,2001-04-16,,33.40000,302900,-0.000598,93923
52695,2001-04-17,,33.51000,275000,0.003293,93923
52695,2001-04-18,,35.87000,566500,0.070427,93923
52695,2001-04-19,,35.47000,481100,-0.011151,93923
52695,2001-04-20,,34.96000,221600,-0.014378,93923
52695,2001-04-23,,36.79000,905600,0.052346,93923
52695,2001-04-24,,37.50000,718400,0.019299,93923
52695,2001-04-25,,38.00000,572400,0.013333,93923
52695,2001-04-26,,38.49000,480900,0.012895,93923
52695,2001-04-27,,38.92000,477200,0.011172,93923
52695,2001-04-30,,38.78000,693000,-0.003597,93923
52695,2001-05-01,,39.70000,424300,0.023724,93923
52695,2001-05-02,,40.01000,552500,0.007809,93923
52695,2001-05-03,0.17500,39.00000,394600,-0.020870,93923
52695,2001-05-04,,39.39000,228900,0.010000,93923
52695,2001-05-07,,39.46000,412000,0.001777,93923
52695,2001-05-08,,39.89000,772700,0.010897,93923
52695,2001-05-09,,40.03000,466000,0.003510,93923
52695,2001-05-10,,40.83000,343000,0.019985,93923
52695,2001-05-11,,40.81000,288200,-0.000490,93923
52695,2001-05-14,,40.61000,433200,-0.004901,93923
52695,2001-05-15,,41.00000,371600,0.009604,93923
52695,2001-05-16,,41.66000,669300,0.016098,93923
52695,2001-05-17,,42.35000,508700,0.016563,93923
52695,2001-05-18,,42.80000,471300,0.010626,93923
52695,2001-05-21,,43.60000,445300,0.018692,93923
52695,2001-05-22,,43.32000,321000,-0.006422,93923
52695,2001-05-23,,42.92000,476100,-0.009234,93923
52695,2001-05-24,,42.49000,363500,-0.010019,93923
52695,2001-05-25,,42.70000,277800,0.004942,93923
52695,2001-05-29,,43.29000,951900,0.013817,93923
52695,2001-05-30,,43.45000,565900,0.003696,93923
52695,2001-05-31,,44.19000,697000,0.017031,94958
52695,2001-06-01,,44.58000,531800,0.008826,94958
52695,2001-06-04,,44.79000,399800,0.004711,94958
52695,2001-06-05,,44.91000,557500,0.002679,94958
52695,2001-06-06,,44.61000,354000,-0.006680,94958
52695,2001-06-07,,45.67000,272000,0.023761,94958
52695,2001-06-08,,46.35000,935200,0.014889,94958
52695,2001-06-11,,44.79000,1294700,-0.033657,94958
52695,2001-06-12,,44.05000,463000,-0.016522,94958
52695,2001-06-13,,43.88000,391600,-0.003859,94958
52695,2001-06-14,,42.72000,281500,-0.026436,94958
52695,2001-06-15,,43.07000,574000,0.008193,94958
52695,2001-06-18,,42.35000,317900,-0.016717,94958
52695,2001-06-19,,41.63000,358400,-0.017001,94958
52695,2001-06-20,,41.91000,250100,0.006726,94958
52695,2001-06-21,,42.44000,360300,0.012646,94958
52695,2001-06-22,,42.07000,144600,-0.008718,94958
52695,2001-06-25,,41.49000,145300,-0.013786,94958
52695,2001-06-26,,41.85000,225700,0.008677,94958
52695,2001-06-27,,41.53000,357400,-0.007646,94958
52695,2001-06-28,,41.85000,254100,0.007705,94958
52695,2001-06-29,,41.16000,529600,-0.016487,94958
52695,2001-07-02,,41.60000,310500,0.010690,94958
52695,2001-07-03,,42.41000,113600,0.019471,94958
52695,2001-07-05,,42.50000,392400,0.002122,94958
52695,2001-07-06,,40.30000,501400,-0.051765,94958
52695,2001-07-09,,39.75000,565800,-0.013648,94958
52695,2001-07-10,,39.56000,203000,-0.004780,94958
52695,2001-07-11,,39.18000,393700,-0.009606,94958
52695,2001-07-12,,40.60000,341700,0.036243,94958
52695,2001-07-13,,40.19000,312600,-0.010099,94958
52695,2001-07-16,,40.34000,202000,0.003732,94958
52695,2001-07-17,,41.11000,311400,0.019088,94958
52695,2001-07-18,,41.85000,242000,0.018000,94958
52695,2001-07-19,,42.18000,329700,0.007885,94958
52695,2001-07-20,,41.84000,391700,-0.008061,94958
52695,2001-07-23,,42.04000,336600,0.004780,94958
52695,2001-07-24,,41.12000,296100,-0.021884,94958
52695,2001-07-25,,41.96000,203300,0.020428,94958
52695,2001-07-26,,42.35000,308100,0.009295,94958
52695,2001-07-27,,42.20000,441700,-0.003542,94958
52695,2001-07-30,,42.20000,257000,0.000000,94958
52695,2001-07-31,,42.10000,244200,-0.002370,94958
52695,2001-08-01,,42.26000,217500,0.003800,94958
52695,2001-08-02,,41.63000,328000,-0.014908,94958
52695,2001-08-03,,41.40000,267600,-0.005525,94958
52695,2001-08-06,,41.00000,178500,-0.009662,94958
52695,2001-08-07,,40.81000,174600,-0.004634,94958
52695,2001-08-08,,40.50000,172000,-0.007596,94958
52695,2001-08-09,0.17500,40.28000,241400,-0.001111,94958
52695,2001-08-10,,40.10000,213700,-0.004469,94958
52695,2001-08-13,,39.65000,259000,-0.011222,94958
52695,2001-08-14,,39.90000,327600,0.006305,94958
52695,2001-08-15,,40.57000,409100,0.016792,94958
52695,2001-08-16,,40.92000,438700,0.008627,94958
52695,2001-08-17,,40.33000,224100,-0.014418,94958
52695,2001-08-20,,40.98000,518500,0.016117,94958
52695,2001-08-21,,41.00000,235700,0.000488,94958
52695,2001-08-22,,41.45000,246300,0.010976,94958
52695,2001-08-23,,41.80000,212900,0.008444,94958
52695,2001-08-24,,41.38000,290500,-0.010048,94958
52695,2001-08-27,,41.12000,349200,-0.006283,94958
52695,2001-08-28,,41.44000,510400,0.007782,94958
52695,2001-08-29,,41.32000,190200,-0.002896,94958
52695,2001-08-30,,41.81000,392500,0.011859,94958
52695,2001-08-31,,42.31000,288500,0.011959,94426
52695,2001-09-04,,42.62000,308200,0.007327,94426
52695,2001-09-05,,43.45000,440400,0.019474,94426
52695,2001-09-06,,44.93000,917800,0.034062,94426
52695,2001-09-07,,43.80000,736500,-0.025150,94426
52695,2001-09-10,,43.14000,661600,-0.015068,94426
52695,2001-09-17,,41.01000,460100,-0.049374,94426
52695,2001-09-18,,41.46000,352600,0.010973,94426
52695,2001-09-19,,40.88000,659500,-0.013989,94426
52695,2001-09-20,,39.22000,538300,-0.040607,94426
52695,2001-09-21,,36.87000,1128700,-0.059918,94426
52695,2001-09-24,,38.00000,768300,0.030648,94426
52695,2001-09-25,,38.00000,518100,0.000000,94426
52695,2001-09-26,,37.90000,509000,-0.002632,94426
52695,2001-09-27,,38.12000,625300,0.005805,94426
52695,2001-09-28,,38.85000,620300,0.019150,94426
52695,2001-10-01,,38.70000,305300,-0.003861,94426
52695,2001-10-02,,39.64000,357600,0.024289,94426
52695,2001-10-03,,40.17000,475100,0.013370,94426
52695,2001-10-04,,40.18000,299000,0.000249,94426
52695,2001-10-05,,40.73000,213800,0.013688,94426
